worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate,level_1_contributors,tr_crowd_official
32372792,45805,0,0,0,0,dailyrewardsca,,,,,,,0,,1.0,0,1.0,
32379952,7114776,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32381954,65037,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,1.0
32385196,7438941,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32385365,7431872,5,5,5,0,clixsense,TUR,68,Ankara,46.2.97.58,,,0,,0.0,0,,1.0
32386311,39BE4F2BA9610CB26964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32392336,E7796E2950D5554241A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32393155,64829,0,0,0,0,elite,,,,,,,0,,1.0,0,,1.0
32399571,CC80CEE7A2E309AC0DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32419773,6718C48EA7195240044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32432210,7453180,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32441261,7455873,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32442255,7397258,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32443520,8215B08D19709A84BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32444332,3D7684E9DD0F91D941A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32444431,7389072,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
32464508,7391060,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32472823,3843716,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32480083,7468447,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32480117,walterlol,0,0,0,0,instagc,,,,,,,0,,1.0,0,,
32487202,3431418,5,2,5,0,clixsense,TUR,68,Ankara,88.224.79.78,,,0,,0.6,0,,1.0
32505122,0FEDCA194196FD622BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32506571,7476302,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32529394,7476085,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32532278,7484058,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32540824,1303023,0,0,0,0,tremorgames,,,,,,,0,,1.0,0,1.0,
32543419,960D0461FBA21932044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32548317,5556865,5,3,5,0,clixsense,TUR,34,Istanbul,5.27.25.52,,,0,,0.4,0,,1.0
32566893,7494758,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32571923,5B91C8B9368E4C5C2BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32582363,9496F29FF1D993780DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,,1.0
32588925,7501192,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32589450,7501737,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32591960,F4CEBB43B1FF60AF93CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32596517,ED8A365FB63BE8A06964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32597728,7493027,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32603741,7506375,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32609495,7507880,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32609988,2217072,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32614291,7509547,5,2,5,0,clixsense,TUR,35,Izmir,78.186.162.14,,,0,,0.6,0,,1.0
32617516,7510613,5,3,5,0,clixsense,DEU,07,Hemer,91.10.154.114,,,0,,0.4,300,1.0,
32627665,7510797,40,4,12,0,clixsense,TUR,34,Istanbul,5.47.173.192,,,0,,0.6667,35,,1.0
32629478,7194694,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32635967,138776,0,0,0,0,tremorgames,,,,,,,0,,1.0,0,1.0,
32642091,61C2A20B88F4BF952BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32646304,7519931,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32649241,7521124,125,9,29,0,clixsense,TUR,68,Ankara,176.40.150.234,,,0,,0.6897,35,,1.0
32653206,7522011,5,2,5,0,clixsense,TUR,34,Istanbul,92.45.244.48,,,0,,0.6,0,,1.0
32663405,7525979,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,
32676270,7530339,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
32685475,7533384,5,2,5,0,clixsense,TUR,68,Ankara,85.110.21.36,,,0,,0.6,0,,1.0
32690997,7535172,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32692860,7535537,5,5,5,0,clixsense,TUR,35,Izmir,88.245.46.189,,,0,,0.0,300,,1.0
32716000,97B09BB766A8F23D24750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32717482,7542597,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32722163,7546066,5,1,5,0,clixsense,TUR,68,Ankara,188.3.136.206,,,0,,0.8,300,,1.0
32722340,7546173,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
32730309,7548747,10,2,6,0,clixsense,TUR,34,Istanbul,78.188.179.73,,,0,,0.6667,300,,1.0
32730687,12E9AF3DA17C790D0DD4E15F98F7C799,5,1,5,0,neodev,TUR,68,Ankara,31.145.51.13,,,0,,0.8,300,,1.0
32762707,FC6C4145A966B92A93CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,,
32765965,7557978,5,2,5,0,clixsense,TUR,63,Sanliurfa,94.122.143.66,,,0,,0.6,300,,1.0
32770356,7562055,15,2,7,0,clixsense,TUR,34,Istanbul,95.14.112.83,,,0,,0.7143,300,1.0,1.0
32789177,4306A1C88C5FDB7093CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32789249,7569072,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32799083,7572323,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32799459,7570673,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32806822,EFFEDC9E15CDE79841A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32812215,D7397A950F347775DD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32838543,69323,25,3,9,0,elite,TUR,34,Istanbul,88.251.75.73,,,0,,0.6667,300,1.0,1.0
32840614,7582422,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32841891,7586790,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32843948,7587101,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32846803,7569729,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32850843,7589864,5,4,4,0,clixsense,BGD,81,Dhaka,118.179.150.253,,,0,,0.0,300,1.0,
32863246,7594177,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32868746,7595881,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32870278,7596586,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
32871698,5DE1EB09402B4D6341A29D4352C72707,260,8,56,0,neodev,TUR,63,Kara,193.140.36.253,,,0,,0.8571,29,,1.0
32874390,57BEF30341E366D10FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32878697,02D68FF0F2BAAE9E0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32887131,7601116,190,4,42,0,clixsense,TUR,68,Ankara,24.133.237.232,,,0,,0.9048,19,,1.0
32893342,3214996,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32896534,7605370,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32898413,3A21AFE473DFA91A24750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32908359,6948266,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32908699,7609587,5,4,5,0,clixsense,TUR,83,Gaziantep,88.227.69.244,,,0,,0.2,300,,1.0
32909538,7609813,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32914820,7611842,20,2,7,1,clixsense,TUR,34,Istanbul,78.180.108.31,,,0,,0.7143,5,,1.0
32915976,0E96E5658FAB4F0324750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32918700,D9FEEE564BDC090893CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32922607,7614204,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32926393,7615470,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
32926645,7602973,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32927254,CCDB78D052817E7041A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
32939664,7620320,5,4,5,0,clixsense,TUR,68,Ankara,212.156.76.22,,,0,,0.2,0,,
32950705,7624062,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32962052,7627951,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
32972086,70688,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
32975143,1370818,0,0,0,0,tremorgames,,,,,,,0,,1.0,0,1.0,
32979004,7633186,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
32979447,7633273,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
32989193,7621408,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33006242,7641958,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33008676,7631799,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33016570,7645129,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33017118,EF8EE5830DDB0E29044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33019031,7646246,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33019388,7646445,895,2,178,5,clixsense,TUR,10,Balikesir,94.120.26.22,,,0,,0.9888,56,1.0,1.0
33021100,7647185,10,1,6,0,clixsense,TUR,16,Bursa,37.130.122.29,,,0,,0.8333,300,,1.0
33021629,7647433,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,
33027017,7649034,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33031918,7646681,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33032735,7650890,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33035635,7651440,5,2,5,0,clixsense,TUR,45,Manisa,88.240.128.241,,,0,,0.6,0,,1.0
33040522,Z2DRCYMQQ3,0,0,0,0,hiving,,,,,,,0,,1.0,0,,1.0
33040569,7651861,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33043283,7653450,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33052995,71575,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
33054307,8081C794DFCF535DBD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33061502,68C6DE8C0ECB494F044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33063779,BFC3FC9F1FF606B7044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33081342,7662000,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33084893,9A0053B3217FEA3C0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,,
33089208,7665868,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33093758,7669689,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33094230,sofiaejaz,0,0,0,0,instagc,,,,,,,0,,1.0,0,1.0,
33101150,007FF9EE0BA7B005044935D48A84480F,5,4,5,0,neodev,TUR,"","",37.155.171.163,,,0,,0.2,300,,1.0
33108242,6829397,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33109372,77750768EF96A7870FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,,
33109767,7670337,275,17,58,1,clixsense,TUR,09,Aydin,95.12.85.176,,,0,,0.7069,352,,1.0
33110177,72A2F85F3F54D81041A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33114685,894A11F049CE7E7F41A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33116278,7677658,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33116451,0C8D16DE6768C74B0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33119802,73D5AEE0265703E62BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33130232,87AAD56083D307D10DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33131546,84CD774C99DE0A3F0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33134015,IZCHT0KGTE,0,0,0,0,hiving,,,,,,,0,,1.0,0,,1.0
33145553,7685203,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33147628,61250D0143CE1F932BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33150714,7688310,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33178210,42831,0,0,0,0,eup_slw,,,,,,,0,,1.0,0,1.0,
33206069,7704287,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33206869,18B815F5FC1FD5E2044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33212131,A3BDB3EA6A0F0D77BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,,1.0
33224358,7709080,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33248875,1E58EEB278A1D5372BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33249231,57881,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
33254158,85C9F01EB17458E993CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33261105,1407638,0,0,0,0,tremorgames,,,,,,,0,,1.0,0,1.0,
33265337,0628E77856AC56C5BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33266827,73835,5,2,5,0,elite,TUR,34,Istanbul,95.13.37.173,,,0,,0.6,300,,1.0
33269289,D72B0E087A8735F36964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33271751,73862,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
33279307,EBC0D812DF174B1F6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33286540,ACD5FB1E5B8191A56964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33286872,FD88CCCA28F99C7424750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33288655,7687225,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33297843,3B8549022D37EBB593CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33298276,7731558,165,10,37,0,clixsense,TUR,"","",31.206.8.193,,,0,,0.7297,55,,1.0
33298556,74056,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
33304345,7733414,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33306851,7650657,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33311251,7735064,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33311621,7733655,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33314121,3DCF3B9DF5E45C4A6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33319325,7737526,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33327177,B5837879B4DB4DCD93CA06397A287A80,5,4,5,0,neodev,VEN,25,Caracas,200.109.42.1,,,0,,0.2,0,1.0,
33327927,047C267F74BC5B4A0DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33334804,A0C541FF9A8BB9460FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33337467,7FD597E2637911FD24750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33350258,7745406,30,1,10,0,clixsense,TUR,35,Izmir,176.40.232.176,,,0,,0.9,300,,1.0
33355054,1FF121FB0592F7722BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33370890,221EB9212A82FA860DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33371601,43256,0,0,0,0,eup_slw,,,,,,,0,,1.0,0,1.0,
33377007,7748313,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33390869,E483ADD80FA424D741A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33396675,7757306,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
33398885,BB2EE2C4BD501645BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33401229,78D72F29BFA03D486964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33421051,2396798A03C3E96B6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33423415,7764337,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33424460,23CEDFBFEE2917BA2BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,1.0
33425906,8C3259C49885213B2BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33429260,7766078,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33433523,7766946,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33446000,4T52V3BUUQ,0,0,0,0,hiving,,,,,,,0,,1.0,0,1.0,
33446170,isguderg@itu.edu.tr,15,0,7,0,cf_internal,TUR,34,Istanbul,176.41.88.33,,,0,,1.0,10,1.0,
33447136,8E01CEC9F6E74AA6BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33453087,4B91C14A61C9968141A29D4352C72707,5,2,5,0,neodev,TUR,68,Ankara,85.110.18.209,,,0,,0.6,300,,1.0
33454133,8DD8C1D9B6D679EB93CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33460719,32746C8118DF3FCE41A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33465760,7773784,5,5,5,0,clixsense,TUR,35,Izmir,176.43.142.105,,,0,,0.0,300,,1.0
33468308,7775272,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33473086,7777800,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
33481144,05039EED15615BB324750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33481362,7780275,30,0,10,0,clixsense,TUR,34,Istanbul,88.233.134.223,,,0,,1.0,60,,1.0
33484691,39D4350335C004C56964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33500508,B24F4FD639FD81FC0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33521524,7789462,5,3,5,0,clixsense,TUR,35,Izmir,95.70.146.131,,,0,,0.4,0,,1.0
33522872,7790559,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33529671,76406,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
33530399,7792641,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
33532734,F98EA0505EAEFB3F044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33536773,7793012,5,2,5,0,clixsense,TUR,"","",95.9.14.90,,,0,,0.6,300,,1.0
33537339,8DF18BF8E6FB3D4B24750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33547798,7B7F3061B3FEA098BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33552443,D699D884A306DC966964A2442E880D82,5,4,5,0,neodev,VEN,23,Maracaibo,186.94.17.2,,,0,,0.2,0,1.0,
33555016,6099F50E38218C1F0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33555576,7CF8664EE0BE721A93CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33579815,8000000001277077041,0,0,0,0,superrewards,,,,,,,0,,1.0,0,,1.0
33591463,956974F853B465FC0FA9E28369487118,5,5,5,0,neodev,TUR,32,Mersin,212.252.118.219,,,0,,0.0,300,,1.0
33595612,38B1379822863E3E044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33597803,7809949,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33599286,7810439,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33611662,6770969,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33613000,7814055,5,2,5,0,clixsense,TUR,32,Mersin,212.252.118.82,,,0,,0.6,300,,1.0
33613034,5fdcd69b933ad5e53fad79b2873d0a1a,5,2,5,0,personaly,TUR,32,Mersin,212.252.117.179,,,0,,0.6,300,,1.0
33620202,7816148,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33621642,9BC050F199C4D2522BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33626616,7816542,5,4,5,0,clixsense,TUR,68,Ankara,178.233.167.253,,,0,,0.2,0,,1.0
33637952,7820280,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33644653,7819146,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,
33658047,2A82EE14D237723A667AD9B74FE239D0,5,5,5,0,neodev,TUR,35,Izmir,94.121.161.71,,,0,,0.0,0,,1.0
33664760,21654C606FB49AB6890DB111AF121511,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33668835,2AF57DE1B1EC92C40190D045FA0FE982,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33672829,332064,5,5,5,0,gifthunterclub,VEN,25,Caracas,190.200.212.34,,,0,,0.0,300,,
33673333,14C7818365632A72008D8D1D7EF00A28,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33682048,85C33D7EC55C41D141A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33682561,7832765,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33692378,7835906,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33693676,7829553,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33695705,7832348,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33699696,21E37B14A56D4E0796031965FDA9D41F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33709913,7839908,10,2,6,0,clixsense,TUR,34,Istanbul,78.183.146.101,,,0,,0.6667,300,,1.0
33710096,7839957,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33710104,F04DE4407BBF4B0E1469C240903A77DC,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33712172,19F359EFC98AEC99DE1C1F776E860E31,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33716599,88B2E14B5DACAB3899DD719F52F9B821,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33717980,7841768,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33744368,D85E3C57668D05376B390050D52FDAD3,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33750934,76BF6AD4827344CA09A3246400FC988C,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33751396,335481,0,0,0,0,gifthunterclub,,,,,,,0,,1.0,0,,
33767503,7853356,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33770137,A379F1AEEFEBE5645A177E0B4883CD7E,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33792477,78716,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
33795655,7860824,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33801943,B303022D07641993F063FCF4079B2070,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33809562,7863225,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33810117,79304,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
33814559,7861223,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33820162,37B7CBAE612F2E0ABD4231B0CD821AB6,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33827460,7868425,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33829503,7868074,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33837126,7870558,5,3,5,0,clixsense,TUR,34,Istanbul,46.2.239.246,,,0,,0.4,300,,1.0
33840763,DC55C3441FF4CE8A09A3246400FC988C,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33844020,7872534,5,2,5,0,clixsense,TUR,34,Istanbul,94.122.236.92,,,0,,0.6,300,,1.0
33846245,7872966,200,4,42,2,clixsense,TUR,68,Ankara,78.167.95.3,,,0,,0.9048,23,1.0,1.0
33852714,4032,0,0,0,0,daproimafrica,,,,,,,0,,1.0,0,1.0,
33857104,7875675,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33863495,3F78B7E643175CEEFD55B23693B99944,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33866289,7877942,5,2,5,0,clixsense,TUR,85,Zonguldak,95.7.210.182,,,0,,0.6,0,,1.0
33883463,7882424,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33900426,52A6F1636A0B8E19B6CD945299117BED,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33900965,B03BAB5FFFDC06F5BE5B53C0735AAA92,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33904616,3087917,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33908182,80150,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,1.0
33913562,46278AD825905DEF1C4225EF31E8C1E3,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33914476,78184,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
33944146,7897128,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33948966,7898246,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
33949049,7898314,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
33950132,7898656,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33952676,7899365,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
33964189,9C5303DA1BCC2095472838DCC118E03B,5,2,5,0,neodev,TUR,61,Trabzon,78.183.127.149,,,0,,0.6,0,,1.0
33966536,7769066,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
